Name	Species	Reference	Accession	Source|Version|Database|Link
SmbHLH003	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH004	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH005	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH006	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH007	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH008	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH009	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH010	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH011	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH012	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH013	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH014	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH015	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH016	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH017	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH018	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH019	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH020	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH021	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH022	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH023	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH024	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH025	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH026	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH027	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH028	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH029	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH030	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH031	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH032	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH033	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH034	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH035	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH036	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH037	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH038	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH040	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH041	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH042	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH043	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH044	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH046	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH047	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH048	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH051	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH052	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH053	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH054	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH055	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH056	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH057	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH058	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH059	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH060	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH061	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH062	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH065	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH066	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH067	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH068	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH069	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH070	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH071	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH072	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH073	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH074	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH075	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH076	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH077	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH078	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH079	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH080	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH081	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH083	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH084	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH086	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH087	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH089	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH090	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH091	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH092	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH093	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH094	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH095	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH096	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH097	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH098	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH099	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH100	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH101	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH102	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
SmbHLH103	Selaginella moellendorffii	https://doi.org/10.1093/molbev/msp288	-	supplement data
vvbHLH001	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH002	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH003	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH004	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH005	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH006	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH007	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH008	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH009	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH010	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH011	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH012	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH013	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH014	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH015	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH016	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH017	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH018	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH019	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH020	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH021	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH022	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH023	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH024	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH025	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH026	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH027	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH028	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH029	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH030	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH031	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH032	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH033	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH034	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH035	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH036	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH037	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH038	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH039	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH040	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH041	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH042	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH043	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH044	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH045	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH046	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH047	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH048	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH049	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH050	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH051	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH052	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH053	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH054	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH055	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH056	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH057	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH058	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH059	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH060	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH061	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH062	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH063	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH064	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH065	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH066	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH067	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH068	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH069	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH070	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH071	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH072	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH073	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH074	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH075	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH076	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH077	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH078	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH079	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH080	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH081	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH082	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH083	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH084	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH085	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH086	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH087	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH088	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH089	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH090	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH091	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH092	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH093	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
vvbHLH094	Vitis vinifera	https://doi.org/10.3389/fpls.2018.00064	-	supplement data
ZmbHLH1	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G475289_P02	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH10	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G350312_P04	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH100	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G145579_P02	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH101	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G471635_P01	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH103	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G526668_P02	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH104	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G091003_P01	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH105	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G176289_P03	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH106	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G316758_P02	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH107	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G008691_P03	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH108	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G042101_P01	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH109	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G038479_P01	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH11	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G412430_P03	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH110	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G158281_P02	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH111	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G085751_P01	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH112	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G139372_P07	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH113	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G314882_P04	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH114	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G004356_P01	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH115	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G016756_P01	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH116	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G009837_P03	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH117	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G385543_P01	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH118	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G082343_P01	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH119	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G128807_P05	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH12	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G001930_P01	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH120	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM5G856837_P01	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH121	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G105494_P02	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH122	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G064638_P01	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH123	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM5G863198_P01	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH124	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G170559_P01	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH125	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM5G839518_P03	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH126	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G137426_P01	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH127	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G002627_P01	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH128	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G144097_P02	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH129	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G111146_P04	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
ZmbHLH13	Zea mays	https://doi.org/10.1186/s12870-018-1441-z	GRMZM2G150327_P01	MaizeGDB:B73_RefGen_v3/Zea_mays.AGPv3.22.pep.all.fa
