ShortName	Species	ReferenceName	Reference	Accession	Source
PDK-30s1139301g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s1143761g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s1166341g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s1183851g002	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s1190441g011	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s1207141g005	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s65509157g005	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s65509157g006	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s6550926g027	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s6550926g038	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s65509416g003	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s656261g003	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s657001g004	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s664571g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s664641g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s668421g002	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s668471g003	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s670321g008	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s671191g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s672321g006	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s680151g004	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s680181g002	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s682431g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s684311g002	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s691361g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s693171g003	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s701111g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s703171g006	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s704581g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s704941g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s710201g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s711561g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s715151g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s717121g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s718521g005	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s728681g004	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s730711g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s731031g006	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s732391g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s733332g003	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s737611g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s738391g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s747271g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s751961g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s756321g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s758201g002	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s760301g004	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s761451g004	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s763151g002	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s765181g004	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s766981g005	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s770491g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s770951g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s774131g011	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s779621g008	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s783041g012	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s790251g005	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s792411g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s804031g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s813151g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s819571g004	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s837171g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s840231g002	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s841271g002	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s846221g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s849551g004	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s854621g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s864051g004	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s867271g011	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s868711g002	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s873901g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s891671g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s909501g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s909501g002	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s910961g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s918321g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s919471g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s920981g003	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s925571g003	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s935001g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s936561g006	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s939121g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s940741g004	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s942371g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s953031g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s953231g002	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s959551g002	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s963251g002	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s969931g006	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s972611g004	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s975801g005	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s977061g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s987991g011	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s989101g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s992571g002	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s993871g006	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PDK-30s996831g001	phoenix_dactylifera	PlantTFDB	-	-	-|v5.0|PlantTFDB|http://planttfdb.gao-lab.org/
PmbHLH01	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH02	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH03	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH04	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH05	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH06	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH07	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH08	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH09	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH10	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH11	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH12	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH13	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH14	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH15	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH16	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH17	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH18	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH19	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH20	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH21	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH22	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH23	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH24	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH25	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH26	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH27	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH28	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH29	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH30	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH31	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH32	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH33	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH34	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH35	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH36	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH37	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH38	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH39	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH40	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH41	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH42	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH43	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH44	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH45	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH46	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH47	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH48	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH49	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH50	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH51	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH52	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH53	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH54	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH55	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH56	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH57	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH58	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH59	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH60	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH61	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH62	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH63	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH64	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH65	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH66	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH67	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH68	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH69	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH70	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH71	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH72	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH73	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH74	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH75	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH76	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH77	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH78	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH79	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH80	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH81	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH82	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH83	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH84	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH85	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH86	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH87	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH88	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH89	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH90	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH91	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH92	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH93	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH94	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PmbHLH95	prunus_mume	2021Din	https://doi.org/10.3389/fgene.2021.762135	-	supplement_data
PpbHLH001	physcomitrella_patens	2010Pau	https://doi.org/10.1104/pp.110.153593	jgi|Phypa1_1|195760|estExt_gwp_gw1.C_2460032	proteins.Phypa1_1.FilteredModels.fasta|JGI v1.1|Phytozome|https://phytozome-next.jgi.doe.gov/
PpbHLH002	physcomitrella_patens	2010Pau	https://doi.org/10.1104/pp.110.153593	jgi|Phypa1_1|165670|estExt_fgenesh1_pg.C_930064	proteins.Phypa1_1.FilteredModels.fasta|JGI v1.1|Phytozome|https://phytozome-next.jgi.doe.gov/
PpbHLH003	physcomitrella_patens	2010Pau	https://doi.org/10.1104/pp.110.153593	jgi|Phypa1_1|80954|fgenesh1_pg.scaffold_90000096	proteins.Phypa1_1.FilteredModels.fasta|JGI v1.1|Phytozome|https://phytozome-next.jgi.doe.gov/
PpbHLH004	physcomitrella_patens	2010Pau	https://doi.org/10.1104/pp.110.153593	jgi|Phypa1_1|81393|fgenesh1_pg.scaffold_94000090	proteins.Phypa1_1.FilteredModels.fasta|JGI v1.1|Phytozome|https://phytozome-next.jgi.doe.gov/
PpbHLH005	physcomitrella_patens	2010Pau	https://doi.org/10.1104/pp.110.153593	jgi|Phypa1_1|165916|estExt_fgenesh1_pg.C_980121	proteins.Phypa1_1.FilteredModels.fasta|JGI v1.1|Phytozome|https://phytozome-next.jgi.doe.gov/
PpbHLH006	physcomitrella_patens	2010Pau	https://doi.org/10.1104/pp.110.153593	jgi|Phypa1_1|79459|fgenesh1_pg.scaffold_79000057	proteins.Phypa1_1.FilteredModels.fasta|JGI v1.1|Phytozome|https://phytozome-next.jgi.doe.gov/
PpbHLH007	physcomitrella_patens	2010Pau	https://doi.org/10.1104/pp.110.153593	jgi|Phypa1_1|161304|estExt_fgenesh1_pg.C_310143	proteins.Phypa1_1.FilteredModels.fasta|JGI v1.1|Phytozome|https://phytozome-next.jgi.doe.gov/
PpbHLH008	physcomitrella_patens	2010Pau	https://doi.org/10.1104/pp.110.153593	jgi|Phypa1_1|163362|estExt_fgenesh1_pg.C_550008	proteins.Phypa1_1.FilteredModels.fasta|JGI v1.1|Phytozome|https://phytozome-next.jgi.doe.gov/
PpbHLH009	physcomitrella_patens	2010Pau	https://doi.org/10.1104/pp.110.153593	jgi|Phypa1_1|172669|estExt_fgenesh1_pg.C_3710032	proteins.Phypa1_1.FilteredModels.fasta|JGI v1.1|Phytozome|https://phytozome-next.jgi.doe.gov/
PpbHLH010	physcomitrella_patens	2010Pau	https://doi.org/10.1104/pp.110.153593	jgi|Phypa1_1|78495|fgenesh1_pg.scaffold_72000001	proteins.Phypa1_1.FilteredModels.fasta|JGI v1.1|Phytozome|https://phytozome-next.jgi.doe.gov/
PpbHLH011	physcomitrella_patens	2010Pau	https://doi.org/10.1104/pp.110.153593	jgi|Phypa1_1|170794|estExt_fgenesh1_pg.C_2620021	proteins.Phypa1_1.FilteredModels.fasta|JGI v1.1|Phytozome|https://phytozome-next.jgi.doe.gov/
PpbHLH012	physcomitrella_patens	2010Pau	https://doi.org/10.1104/pp.110.153593	jgi|Phypa1_1|49171|gw1.185.89.1	proteins.Phypa1_1.FilteredModels.fasta|JGI v1.1|Phytozome|https://phytozome-next.jgi.doe.gov/
PpbHLH013	physcomitrella_patens	2010Pau	https://doi.org/10.1104/pp.110.153593	jgi|Phypa1_1|160137|estExt_fgenesh1_pg.C_190036	proteins.Phypa1_1.FilteredModels.fasta|JGI v1.1|Phytozome|https://phytozome-next.jgi.doe.gov/
PpbHLH014	physcomitrella_patens	2010Pau	https://doi.org/10.1104/pp.110.153593	jgi|Phypa1_1|168015|estExt_fgenesh1_pg.C_1630065	proteins.Phypa1_1.FilteredModels.fasta|JGI v1.1|Phytozome|https://phytozome-next.jgi.doe.gov/
PpbHLH015	physcomitrella_patens	2010Pau	https://doi.org/10.1104/pp.110.153593	jgi|Phypa1_1|36721|gw1.377.16.1	proteins.Phypa1_1.FilteredModels.fasta|JGI v1.1|Phytozome|https://phytozome-next.jgi.doe.gov/
PpbHLH016	physcomitrella_patens	2010Pau	https://doi.org/10.1104/pp.110.153593	jgi|Phypa1_1|136623|e_gw1.130.107.1	proteins.Phypa1_1.FilteredModels.fasta|JGI v1.1|Phytozome|https://phytozome-next.jgi.doe.gov/
PpbHLH017	physcomitrella_patens	2010Pau	https://doi.org/10.1104/pp.110.153593	jgi|Phypa1_1|184221|estExt_gwp_gw1.C_710125	proteins.Phypa1_1.FilteredModels.fasta|JGI v1.1|Phytozome|https://phytozome-next.jgi.doe.gov/
